user_id,QoS_bandwidth,QoS_delay,QoS_jitter,QoA_VLCresolution,QoA_BUFFERINGtime,V_content,V_complexity-class,QoD_model,QoU_sex,QoU_age,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS,QoA_VLCbitrate
96,2048,0.469,0.066,360,8126,2,2,6,1,23,3,3,4,3,3,834
141,1536,0.37,0.035,360,8142,2,2,2,1,24,3,5,5,5,5,204
10,4608,0.328,0.039,360,8151,2,2,6,0,25,2,4,4,4,3,843
23,1536,0.303,0.065,360,8226,1,0,3,1,27,3,4,4,4,4,392
175,3584,0.33,0.052,360,8271,2,2,5,1,52,3,5,4,4,4,424
77,2048,0.505,0.051,360,8353,2,2,3,1,22,3,4,5,4,4,567
33,2048,0.303,0.065,360,8563,2,2,4,1,26,1,5,5,5,5,528
176,2048,0.416,0.07,360,8607,2,2,8,1,40,3,5,4,3,4,900
179,2048,0.305,0.061,360,8667,2,2,2,1,26,3,4,3,3,2,671
163,4096,0.407,0.063,360,8695,2,2,1,1,22,2,4,4,5,3,235
173,1536,0.534,0.053,360,8708,2,2,2,1,31,2,5,4,4,2,1224
64,4608,0.495,0.043,360,8736,1,0,5,1,26,4,5,3,3,3,609
172,4608,0.344,0.049,360,8939,2,2,2,1,28,4,4,4,4,4,780
125,4608,0.39,0.059,360,8963,2,2,5,1,30,4,5,4,4,4,873
98,1024,0.328,0.052,360,9154,2,2,3,1,19,4,4,3,2,3,620
174,4096,0.465,0.032,360,9174,1,0,2,1,50,3,4,3,3,3,670
9,4096,0.435,0.049,360,9195,2,2,5,1,27,3,5,5,5,5,818
126,1024,0.308,0.055,360,9423,2,2,5,1,19,3,5,3,3,3,542
61,2048,0.449,0.047,360,9471,2,2,5,1,27,3,5,3,4,3,424
134,1024,0.3,0.039,360,9477,1,0,5,1,26,3,4,2,4,2,189
32,1536,0.436,0.046,360,9548,1,0,3,0,37,5,5,2,3,2,663
29,2048,0.497,0.045,360,9571,1,0,3,1,25,2,4,3,4,2,512
40,2048,0.415,0.054,360,9644,1,0,6,1,21,3,1,2,3,2,576
117,2048,0.477,0.057,360,9728,1,0,5,0,29,2,4,3,3,2,995
125,1024,0.323,0.037,360,9845,1,0,5,1,30,4,4,4,4,4,397
14,2048,0.292,0.037,360,9994,1,0,2,1,28,2,4,4,4,4,332
70,2048,0.481,0.041,360,10022,1,0,6,1,18,3,5,3,4,3,759
31,1024,0.482,0.082,360,10089,1,0,2,1,25,2,5,4,4,2,1108
16,1024,0.305,0.047,360,10203,1,0,3,1,27,1,2,1,2,2,662
170,1536,0.371,0.08,360,10441,1,0,4,1,29,2,4,4,4,2,487
77,1536,0.494,0.067,360,10460,1,0,3,1,22,3,3,2,4,2,300
61,2048,0.487,0.062,360,10590,1,0,5,1,27,2,5,3,4,3,606
169,2048,0.326,0.061,360,10593,1,0,4,1,45,2,3,4,3,2,330
49,2048,0.328,0.039,360,10797,2,2,2,1,24,3,5,4,4,4,659
65,2048,0.379,0.073,360,10855,1,0,3,1,26,3,5,4,3,4,835
172,2048,0.307,0.049,360,10987,1,0,2,1,28,3,4,4,4,4,546
168,2048,0.421,0.058,360,11066,2,2,4,1,27,2,4,4,4,2,517
169,2048,0.399,0.07,360,11088,1,0,4,1,45,3,5,3,4,4,659
31,2048,0.427,0.046,360,11254,1,0,2,1,25,1,1,1,1,1,6
80,2048,0.328,0.036,360,11547,1,0,6,1,21,1,4,4,4,2,382
101,1536,0.436,0.046,360,11864,1,0,2,0,32,3,4,3,3,2,607
127,2048,0.33,0.052,360,11887,1,0,5,1,23,3,4,4,4,2,1056
127,1536,0.458,0.078,360,11902,2,2,5,1,23,2,2,3,3,3,870
153,2048,0.316,0.052,360,12078,1,0,2,0,38,1,5,3,3,2,261
77,1536,0.414,0.068,360,12109,2,2,2,1,22,1,2,3,4,2,648
87,2048,0.304,0.039,360,12292,2,2,5,1,28,1,2,3,3,2,819
83,2048,0.489,0.082,360,12316,1,0,2,1,30,1,2,3,3,2,530
113,1536,0.377,0.063,360,12766,1,0,5,1,26,1,4,3,3,2,1339
62,1536,0.393,0.054,360,12843,1,0,5,1,23,2,3,3,3,3,507
140,2048,0.48,0.048,360,12880,1,0,5,1,40,1,5,3,3,2,661
117,1536,0.347,0.036,360,13021,1,0,5,0,29,1,5,3,3,2,366
87,2048,0.505,0.051,360,13550,1,0,1,1,28,4,4,3,3,2,531
65,1024,0.341,0.044,360,13588,1,0,3,1,26,5,5,3,4,2,333
142,1024,0.433,0.038,360,13846,1,0,5,1,36,1,2,3,3,1,606
158,2048,0.334,0.028,360,14675,1,0,2,1,40,1,3,3,3,2,523
36,1536,0.48,0.065,360,14848,1,0,6,1,38,1,1,1,5,2,549
94,1024,0.429,0.037,360,14925,1,0,4,1,26,3,4,2,3,2,753
57,2048,0.33,0.027,360,15273,1,0,6,1,31,1,4,3,3,2,504
24,1536,0.488,0.077,360,15845,1,0,6,1,23,2,1,1,2,1,543
55,2048,0.412,0.048,360,16100,1,0,6,1,44,2,4,2,2,2,668
172,2048,0.438,0.044,360,16177,1,0,2,1,28,3,4,4,4,3,999
23,2560,0.486,0.078,360,16523,1,0,6,1,27,1,1,1,3,1,467
67,2048,0.408,0.033,360,16561,1,0,2,1,26,4,5,5,4,5,704
163,2048,0.477,0.05,360,16672,2,2,1,1,22,2,5,4,3,1,392
16,2048,0.313,0.072,360,16688,2,2,6,1,27,1,1,1,4,1,424
61,1024,0.3,0.039,360,16862,2,2,5,1,27,1,5,3,3,1,818
2,1024,0.531,0.076,360,17542,2,2,2,1,28,1,1,1,1,1,7
21,1536,0.436,0.046,360,17547,2,2,6,0,27,1,2,2,2,2,468
21,2048,0.341,0.033,360,17560,2,2,6,0,27,2,1,1,3,2,777
138,3072,0.496,0.116,360,17707,2,2,3,1,26,1,2,2,2,1,13
125,2048,0.377,0.056,240,17871,2,2,5,1,30,1,5,4,4,1,284
73,1024,0.305,0.047,360,18356,2,2,6,1,18,2,4,3,3,2,231
8,1536,0.418,0.039,360,18701,2,2,6,1,23,1,2,1,1,1,825
175,2048,0.3,0.033,360,18759,2,2,5,1,52,3,4,3,4,3,551
74,2048,0.39,0.051,360,18859,2,2,3,1,19,1,3,2,3,3,211
63,2048,0.332,0.032,360,19253,2,2,5,1,27,2,4,2,4,2,290
168,1024,0.308,0.055,360,19986,2,2,4,1,27,3,5,4,4,3,433
4,2560,0.48,0.073,360,20944,1,0,3,1,38,1,2,2,2,1,831
163,3584,0.334,0.065,360,21152,1,0,1,1,22,4,5,3,4,3,245
140,3072,0.284,0.032,360,21239,1,0,5,1,40,2,4,2,4,2,386
62,2560,0.386,0.052,360,21607,1,0,5,1,23,2,5,4,4,3,593
128,2048,0.403,0.06,360,21652,1,0,5,1,27,1,5,3,4,1,108
24,1024,0.377,0.063,360,22226,1,0,6,1,23,1,1,1,1,1,7
89,2048,0.439,0.072,360,22314,1,0,1,0,23,1,1,1,1,1,847
64,3072,0.274,0.039,360,22451,2,2,2,1,26,1,1,1,1,1,0
49,3072,0.454,0.051,360,22723,1,0,6,1,24,1,1,1,3,2,425
22,2048,0.302,0.046,360,23148,1,0,6,0,26,1,1,1,2,1,994
20,3072,0.435,0.049,360,23296,2,2,6,1,29,1,1,1,2,1,839
17,3584,0.348,0.043,360,23466,1,0,6,1,39,1,1,1,2,1,832
62,2048,0.349,0.068,360,23562,1,0,5,1,23,1,2,2,2,2,514
83,3072,0.499,0.018,360,23693,2,2,3,1,30,1,1,2,2,1,732
89,1024,0.403,0.06,360,23840,2,2,1,0,23,1,1,1,1,1,834
116,3072,0.318,0.027,360,24075,1,0,5,1,22,1,2,2,2,1,609
24,3072,0.318,0.027,360,24184,2,2,6,1,23,2,1,1,3,1,835
6,3584,0.333,0.034,360,24237,1,0,1,0,26,2,2,1,1,2,722
127,1024,0.407,0.061,360,24274,1,0,5,1,23,2,2,1,3,2,1290
90,1024,0.487,0.036,360,24319,1,0,1,1,44,1,1,1,5,1,472
132,1536,0.527,0.056,360,24322,1,0,5,1,30,1,2,2,2,2,156
73,1536,0.285,0.054,360,24405,1,0,4,1,18,2,3,1,2,1,898
170,1024,0.274,0.039,360,25239,2,2,7,1,29,2,2,2,2,2,1024
53,3072,0.411,0.032,360,25260,1,0,5,1,24,1,1,1,1,1,132
92,3584,0.319,0.05,360,25990,1,0,1,1,25,1,1,1,1,1,1147
140,3072,0.444,0.049,360,25990,1,0,5,1,40,1,2,2,2,1,2151
172,3072,0.309,0.03,360,26453,2,2,2,1,28,1,2,3,3,1,834
57,1536,0.386,0.052,360,26488,1,0,2,1,31,1,3,1,3,1,829
176,1536,0.285,0.054,360,26877,2,2,9,1,40,2,5,3,4,3,698
34,1536,0.45,0.033,360,26892,1,0,4,1,26,1,4,4,4,1,398
130,1024,0.465,0.08,360,27012,1,0,5,1,29,3,3,2,3,2,74
45,1024,0.411,0.032,360,27625,1,0,2,1,23,2,1,1,3,1,814
60,1024,0.483,0.034,360,28086,1,0,6,1,38,1,5,4,5,2,658
61,1024,0.48,0.073,360,28655,2,2,5,1,27,2,3,2,2,1,334
63,1024,0.48,0.054,360,28905,2,2,5,1,27,1,4,1,2,1,405
12,1536,0.433,0.032,360,29305,1,0,6,1,28,1,2,4,1,1,19
94,1536,0.481,0.041,360,29333,1,0,4,0,26,1,1,1,1,1,989
24,1536,0.483,0.064,360,29773,2,2,6,1,23,2,1,1,3,1,1108
34,1024,0.309,0.03,360,30076,2,2,6,1,26,1,1,1,3,1,924
44,1536,0.456,0.042,360,30290,2,2,2,1,22,1,3,2,3,2,574
73,3072,0.421,0.058,360,30459,1,0,6,1,18,1,1,1,1,1,996
58,3584,0.289,0.037,360,31038,1,0,2,1,44,2,1,1,3,1,1151
85,1536,0.354,0.065,360,31190,2,2,2,1,26,1,2,2,2,1,704
8,1024,0.328,0.049,360,31668,2,2,6,1,23,2,3,1,2,1,1108
80,1024,0.454,0.051,360,31819,2,2,6,1,21,1,1,1,1,1,1155
63,1024,0.435,0.071,360,32264,2,2,5,1,27,1,2,2,2,1,144
134,1536,0.393,0.026,360,32387,2,2,5,1,26,1,2,2,2,1,171
79,1536,0.324,0.032,360,32413,2,2,6,1,25,1,1,1,1,1,835
104,1024,0.487,0.062,360,32478,1,0,5,0,21,1,2,2,2,1,606
65,1536,0.37,0.035,360,32742,2,2,3,1,26,2,2,1,1,1,819
94,1536,0.47,0.084,360,34661,2,2,4,1,26,1,1,1,1,1,554
90,1536,0.433,0.032,360,35561,1,0,4,1,44,1,1,1,1,1,777
2,1536,0.304,0.043,360,35650,1,0,2,1,28,1,2,4,4,1,20
73,1536,0.497,0.084,360,37613,1,0,2,1,18,1,2,3,4,1,272
128,1536,0.477,0.057,360,37972,1,0,5,1,27,1,1,2,2,1,365
63,1536,0.363,0.063,360,38589,1,0,5,1,27,1,4,2,2,1,264
175,1024,0.303,0.043,360,39053,1,0,5,1,52,4,5,4,4,2,504
55,1536,0.289,0.037,360,39084,1,0,2,1,44,1,1,1,4,1,454
117,3072,0.408,0.033,360,40045,1,0,5,0,29,2,3,3,3,2,446
125,3584,0.502,0.058,360,41308,1,0,5,1,30,1,4,4,4,1,1053
80,3072,0.407,0.063,360,41460,1,0,6,1,21,1,1,1,1,1,330
1,3072,0.377,0.056,360,42676,1,0,1,1,22,3,4,2,3,2,285
27,1536,0.461,0.041,360,43530,1,0,3,1,27,3,1,3,4,2,311
28,1536,0.393,0.055,360,44900,2,2,3,0,28,3,4,2,3,1,510
144,1536,0.357,0.065,360,45275,2,2,8,1,41,1,5,1,1,1,23
164,1024,0.435,0.069,360,45488,1,0,8,1,30,1,5,4,4,1,2554
63,1024,0.454,0.08,360,47665,1,0,5,1,27,1,3,2,2,1,439
129,1024,0.426,0.047,360,48261,1,0,5,1,30,1,4,4,4,1,1047
3,1536,0.494,0.124,360,48276,1,0,6,1,27,2,3,3,3,2,299
66,1024,0.424,0.068,360,58957,1,0,3,0,23,1,3,3,3,2,210
138,2048,0.502,0.033,360,60209,1,0,3,1,26,2,3,3,3,2,748
3,1024,0.472,0.085,240,60700,1,0,3,1,27,2,2,2,3,2,222
63,3072,0.48,0.074,360,62674,1,0,5,1,27,1,2,1,1,1,312
142,2560,0.316,0.052,360,63904,1,0,5,1,36,1,5,1,1,1,28
31,3072,0.523,0.054,360,66911,1,0,2,1,25,2,3,4,4,2,120
104,3072,0.341,0.033,360,67830,1,0,5,0,21,2,4,2,3,1,760
110,3584,0.324,0.032,360,69478,1,0,3,1,20,4,3,3,4,2,100
49,3072,0.425,0.029,360,74151,1,0,6,1,24,1,1,1,3,1,120
128,3072,0.477,0.057,360,74901,1,0,5,1,27,2,2,3,3,2,18
116,3072,0.264,0.039,360,77658,1,0,5,1,22,1,1,1,1,1,3
3,2560,0.411,0.038,360,80069,1,0,6,1,27,2,1,2,4,1,276
3,1024,0.494,0.067,360,80688,2,2,3,1,27,2,2,2,2,1,32
24,1536,0.439,0.036,360,87179,1,0,6,1,23,2,1,1,1,1,44
112,1024,0.325,0.039,360,89712,2,2,5,1,39,1,2,3,2,1,398
49,1024,0.285,0.046,360,90811,1,0,6,1,24,1,1,1,3,1,122
12,1024,0.333,0.034,360,94739,2,2,6,1,28,1,1,1,2,1,7
46,3072,0.49,0.054,360,96061,1,0,6,1,25,1,1,3,4,1,122
117,3072,0.449,0.047,360,103729,2,2,5,0,29,1,1,3,2,2,61
101,2048,0.303,0.048,360,103948,2,2,2,0,32,2,3,3,3,2,26
31,3584,0.425,0.029,360,111814,2,2,2,1,25,1,2,2,1,1,8
113,2560,0.47,0.084,360,120628,1,0,5,1,26,1,1,1,3,1,37
117,3584,0.502,0.058,360,123318,1,0,5,0,29,1,1,2,1,1,43
168,1536,0.357,0.065,360,123430,1,0,4,1,27,1,1,1,1,1,58
3,3584,0.344,0.049,360,139610,1,0,6,1,27,1,1,1,1,1,48
128,3072,0.447,0.056,360,329271,2,2,5,1,27,1,1,1,1,1,44
