user_id,QoS_bandwidth,QoS_packet-loss,QoS_delay,QoS_jitter,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,V_content,V_complexity-class,QoD_model,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
2,1024,0,0.487,0.036,360,393,30,1,2814,5,1,0,2,1,28,5,4,5,5,5,5
120,1536,0,0.527,0.056,360,457,25,1,2815,2,1,0,5,1,29,5,4,5,4,4,5
101,1536,0,0.285,0.054,360,413,30,1,2815,4,1,0,3,0,32,5,4,3,3,2,3
128,1024,0,0.274,0.039,360,282,30,1,2820,4,1,0,5,1,27,5,5,4,4,5,5
121,3072,0,0.411,0.032,360,411,30,1,2821,4,2,2,5,1,30,5,4,5,4,4,4
123,3584,0,0.319,0.05,360,217,30,1,2827,2,1,0,5,1,24,5,4,5,4,4,4
148,3072,0,0.444,0.049,360,615,25,1,2827,4,2,2,3,1,38,5,4,5,5,5,5
138,3072,0,0.309,0.03,360,87,9,2,2834,5,2,2,3,1,26,5,4,5,2,3,3
125,1536,0,0.386,0.052,360,529,25,1,2836,4,1,0,5,1,30,5,4,5,4,4,4
125,1536,0,0.285,0.054,360,607,25,1,2837,4,1,0,5,1,30,5,4,5,4,4,4
173,1536,0,0.45,0.033,360,396,25,1,2837,4,1,0,2,1,31,5,4,5,3,3,4
56,1024,0,0.465,0.08,360,494,24,2,2837,5,1,0,6,1,27,5,4,5,4,5,4
128,1024,0,0.411,0.032,360,819,25,1,2838,4,1,0,5,1,27,5,4,5,5,5,5
149,1024,0,0.483,0.034,360,235,25,1,2844,4,1,0,3,1,33,4,4,5,2,3,4
173,1024,0,0.48,0.073,360,736,24,1,2845,4,1,0,2,1,31,5,4,5,4,4,4
172,1024,0,0.48,0.054,360,526,25,1,2846,4,1,0,4,1,42,5,4,5,5,4,4
121,1536,0,0.433,0.032,360,401,30,1,2851,4,1,0,5,1,30,5,4,5,4,4,4
120,1536,0,0.481,0.041,360,517,30,1,2853,2,1,0,5,1,29,5,4,5,4,4,4
27,1536,0,0.483,0.064,360,326,30,1,2860,5,1,0,2,1,27,5,2,5,4,5,4
135,1024,0,0.309,0.03,360,1255,30,1,2865,5,1,0,5,1,25,5,5,5,4,5,4
50,1536,0,0.456,0.042,360,533,25,1,2867,4,1,0,4,1,25,5,4,5,4,4,4
163,3072,0,0.421,0.058,360,235,25,1,2868,4,1,0,1,1,22,4,5,5,4,4,4
51,3584,0,0.289,0.037,360,327,30,1,2869,2,1,0,5,0,26,5,4,5,4,3,4
122,1536,0,0.354,0.065,360,282,30,1,2870,4,1,0,5,1,32,5,4,5,4,4,4
119,1024,0,0.328,0.049,360,299,30,1,2871,4,1,0,5,1,30,5,4,5,4,4,4
23,1024,0,0.454,0.051,360,835,26,2,2874,4,2,2,3,1,27,5,3,5,4,4,4
82,1024,0,0.435,0.071,360,560,30,1,2878,5,2,2,2,1,26,5,4,5,4,4,4
3,1536,0,0.393,0.026,360,392,30,2,2881,2,2,2,3,1,27,5,1,4,4,4,4
66,1536,0,0.324,0.032,360,727,25,1,2881,4,2,2,3,0,23,5,5,5,4,4,4
11,1024,0,0.487,0.062,360,409,30,1,2883,2,2,2,6,1,27,5,4,5,4,4,4
119,1536,0,0.37,0.035,360,732,25,2,2883,4,2,2,5,1,30,5,4,5,4,4,4
173,1536,0,0.47,0.084,360,303,30,1,2884,4,2,2,2,1,31,5,4,5,4,4,4
130,1536,0,0.433,0.032,360,606,25,1,2885,4,2,2,5,1,29,5,4,5,4,4,4
151,1536,0,0.304,0.043,360,75,8,1,2885,5,2,2,3,1,33,5,3,5,3,3,3
115,1536,0,0.497,0.084,360,524,25,1,2886,3,2,2,5,0,27,5,4,5,4,5,4
122,1536,0,0.477,0.057,360,236,30,1,2889,4,2,2,5,1,32,5,4,5,4,4,4
115,1536,0,0.363,0.063,360,474,25,1,2891,4,2,2,5,0,27,5,4,5,4,4,4
63,1024,0,0.303,0.043,360,300,24,1,2892,2,2,2,5,1,27,5,5,5,5,5,5
152,1536,0,0.289,0.037,360,836,25,2,2892,5,2,2,GT-I9189,1,29,5,5,5,4,4,4
134,3072,0,0.408,0.033,360,281,30,1,2893,5,1,0,5,1,26,5,4,5,3,4,3
48,3584,0,0.502,0.058,360,300,25,1,2893,5,1,0,2,1,21,5,5,5,5,5,5
138,3072,0,0.407,0.063,360,392,30,1,2893,5,1,0,8,1,26,5,4,5,5,5,5
123,3072,0,0.377,0.056,360,603,25,1,2894,2,1,0,5,1,24,5,4,5,4,4,4
174,1536,0,0.461,0.041,360,684,25,1,2895,4,1,0,9,1,50,5,3,5,4,4,4
142,1536,0,0.393,0.055,360,65,10,1,2900,4,1,0,5,1,36,4,4,5,4,5,4
125,1536,0,0.357,0.065,360,331,30,1,2903,2,1,0,5,1,30,5,4,5,4,4,5
119,1024,0,0.435,0.069,360,702,25,1,2904,4,2,2,5,1,30,5,4,5,4,4,4
110,1024,0,0.454,0.08,360,845,25,1,2906,4,1,0,8,1,20,2,4,5,4,3,4
125,1024,0,0.426,0.047,360,424,30,1,2907,4,1,0,5,1,30,5,4,5,4,4,4
20,1536,0,0.494,0.124,360,1150,31,2,2910,5,2,2,2,1,29,5,5,5,5,5,5
8,1024,0,0.424,0.068,360,730,24,1,2911,5,1,0,6,1,23,5,3,5,4,4,4
130,2048,0,0.502,0.033,360,374,25,1,2914,2,1,0,5,1,29,5,3,5,5,4,5
123,1024,0,0.472,0.085,360,832,26,2,2923,4,2,2,5,1,24,5,4,5,4,4,4
130,3072,0,0.48,0.074,360,1214,31,1,2926,4,2,2,5,1,29,5,4,5,4,4,4
2,2560,0,0.316,0.052,360,412,30,1,2926,4,1,0,2,1,28,5,3,4,5,4,4
33,3072,0,0.523,0.054,360,650,30,1,2940,4,2,2,4,1,26,5,3,5,4,4,4
122,3072,0,0.341,0.033,240,284,25,1,2942,2,1,0,5,1,32,5,4,5,4,4,4
153,3584,0,0.324,0.032,360,539,31,1,2943,5,1,0,2,0,38,4,4,3,3,4,4
19,3072,0,0.425,0.029,360,835,26,2,2947,4,1,0,3,1,27,5,5,5,4,5,4
45,3072,0,0.477,0.057,360,583,26,1,2951,5,1,0,2,1,23,5,4,5,5,5,5
130,3072,0,0.264,0.039,360,414,30,1,2957,4,1,0,5,1,29,5,3,5,4,4,4
127,2560,0,0.411,0.038,240,55,25,1,2958,2,2,2,5,1,23,5,5,5,5,5,5
123,1024,0,0.494,0.067,360,566,25,1,2960,4,1,0,5,1,24,5,4,5,4,4,4
19,1536,0,0.439,0.036,360,510,31,1,2960,4,1,0,3,1,27,5,5,5,4,4,5
27,1024,0,0.325,0.039,360,444,25,1,2960,4,1,0,4,1,27,5,2,5,3,3,3
135,1024,0,0.285,0.046,360,1439,30,1,2966,5,2,2,5,1,25,5,3,5,4,3,4
131,1024,0,0.333,0.034,360,529,25,1,2968,4,1,0,5,1,27,5,4,5,5,5,5
41,3072,0,0.49,0.054,360,399,30,2,2976,4,2,2,3,1,23,5,4,5,5,5,5
130,3072,0,0.449,0.047,360,573,25,1,2980,4,1,0,5,1,29,5,5,5,5,5,5
174,2048,0,0.303,0.048,360,307,30,1,2980,4,1,0,9,1,50,5,4,5,4,4,4
150,3584,0,0.425,0.029,360,166,30,1,2981,4,1,0,5,1,55,4,4,5,3,4,3
176,2560,0,0.47,0.084,360,473,25,1,2981,4,1,0,8,1,40,5,4,5,4,4,4
117,3584,0,0.502,0.058,360,900,30,1,2982,4,2,2,5,0,29,5,4,5,4,4,4
130,1536,0,0.357,0.065,360,584,26,2,2982,4,2,2,5,1,29,5,5,5,5,5,5
75,3584,0,0.344,0.049,360,383,30,1,2985,2,1,0,3,1,17,5,3,5,4,4,4
31,3072,0,0.447,0.056,360,443,25,1,2990,4,1,0,2,1,25,5,3,5,4,4,4
153,3072,0,0.273,0.023,360,609,25,1,2993,5,2,2,2,0,38,4,2,4,5,4,4
130,3072,0,0.292,0.037,360,512,31,1,2995,4,2,2,5,1,29,5,5,5,5,5,5
61,3584,0,0.425,0.029,360,399,30,1,2997,4,2,2,5,1,27,5,4,5,5,5,5
10,2560,0,0.305,0.061,360,186,30,1,2998,2,1,0,6,0,25,5,3,5,3,4,3
101,3072,0,0.376,0.046,360,372,30,2,2999,2,1,0,2,0,32,5,5,5,4,4,5
29,3072,0,0.487,0.042,360,666,25,1,3000,5,2,2,3,1,25,5,5,4,2,2,3
145,3072,0,0.379,0.073,360,614,30,1,3004,5,2,2,9,1,25,4,5,5,4,5,4
25,2560,0,0.516,0.064,360,328,30,1,3009,5,2,2,2,0,28,5,3,4,2,2,2
131,3584,0,0.465,0.071,360,570,25,1,3010,4,2,2,5,1,27,5,4,5,4,4,4
125,3072,0,0.304,0.039,360,384,30,2,3012,2,2,2,5,1,30,5,5,5,5,5,5
123,3072,0,0.462,0.043,360,627,25,1,3013,2,2,2,5,1,24,5,4,5,4,4,4
118,3072,0,0.424,0.046,360,483,30,1,3025,4,1,0,5,1,35,5,4,5,4,4,4
136,3072,0,0.319,0.05,360,2016,25,1,3025,5,2,2,4,1,31,5,5,5,5,5,5
121,1024,0,0.349,0.068,360,392,30,1,3031,4,2,2,5,1,30,5,4,5,4,4,4
76,3072,0,0.328,0.052,360,1108,31,1,3033,5,1,0,2,1,21,5,3,4,3,3,3
181,1536,0,0.304,0.043,360,111,12,1,3034,5,1,0,3,1,19,4,4,5,3,4,3
124,1536,0,0.497,0.084,360,653,30,1,3036,4,1,0,5,1,30,5,4,5,3,3,4
39,1536,0,0.477,0.057,360,817,30,1,3038,5,1,0,2,1,20,5,4,5,5,5,4
125,1536,0,0.363,0.063,360,467,30,1,3042,4,1,0,5,1,30,5,4,5,5,4,5
135,1024,0,0.303,0.043,360,109,12,1,3047,5,1,0,5,0,25,5,4,2,3,3,3
102,1536,0,0.289,0.037,360,836,26,1,3048,5,1,0,5,1,19,5,3,5,3,4,4
144,3072,0,0.408,0.033,360,67,30,1,3049,5,1,0,8,1,41,5,5,5,4,3,4
121,3584,0,0.502,0.058,360,529,24,2,3054,4,1,0,5,1,30,5,4,5,4,4,4
131,3072,0,0.407,0.063,360,425,30,2,3055,2,1,0,5,1,27,5,4,5,4,4,4
128,3072,0,0.377,0.056,360,670,30,1,3061,4,1,0,5,1,27,5,4,4,4,5,4
130,1536,0,0.461,0.041,360,391,30,1,3062,2,1,0,5,1,29,5,5,5,5,5,5
130,1536,0,0.393,0.055,360,661,30,1,3062,2,2,2,5,1,29,5,4,5,5,4,5
138,1536,0,0.357,0.065,360,81,8,1,3068,4,2,2,3,1,26,5,4,5,2,4,3
126,1024,0,0.435,0.069,360,399,30,1,3069,4,1,0,5,1,19,5,4,5,4,4,4
50,1024,0,0.454,0.08,360,425,30,1,3070,4,1,0,4,1,24,5,4,5,4,5,4
119,1024,0,0.426,0.047,360,205,30,1,3073,2,1,0,5,1,30,5,4,5,4,4,4
171,1536,0,0.494,0.124,360,204,30,1,3074,4,1,0,4,1,42,5,4,5,4,4,4
130,1024,0,0.424,0.068,360,833,26,1,3075,4,1,0,5,1,29,5,5,5,5,5,5
5,2048,0,0.502,0.033,360,605,26,1,3077,2,1,0,3,1,24,5,3,4,3,3,3
154,1024,0,0.472,0.085,360,172,25,1,3082,5,1,0,2,0,30,5,4,5,2,3,3
103,3072,0,0.48,0.074,360,708,25,2,3085,4,1,0,5,1,22,5,5,5,4,4,4
122,2560,0,0.316,0.052,360,413,30,1,3087,4,1,0,5,1,32,5,4,5,4,4,4
119,3072,0,0.523,0.054,240,115,24,1,3089,2,1,0,5,1,30,5,4,5,4,4,4
96,3072,0,0.341,0.033,360,1188,31,2,3091,4,1,0,6,1,23,5,4,2,3,2,4
121,3584,0,0.324,0.032,360,632,30,1,3095,4,1,0,5,1,30,5,4,5,4,4,4
173,3072,0,0.425,0.029,360,399,30,1,3099,4,1,0,2,1,31,5,4,5,4,4,4
30,3072,0,0.477,0.057,360,1226,31,1,3099,5,1,0,2,1,29,5,3,5,4,4,4
129,3072,0,0.264,0.039,360,530,24,1,3101,4,1,0,5,1,30,5,5,5,5,5,5
123,2560,0,0.411,0.038,360,328,30,1,3104,4,1,0,5,1,24,5,4,5,4,4,4
152,1024,0,0.494,0.067,360,725,25,1,3105,5,2,2,GT-I9194,0,29,4,4,5,4,4,4
111,1536,0,0.439,0.036,360,607,25,2,3106,2,1,0,2,1,25,2,4,5,3,4,4
167,1024,0,0.325,0.039,360,473,25,1,3106,4,2,2,9,0,30,5,4,5,4,4,4
126,1024,0,0.285,0.046,360,224,30,1,3107,4,1,0,5,1,19,5,4,5,4,4,4
163,1024,0,0.333,0.034,360,196,25,1,3113,5,2,2,1,1,22,5,5,5,3,4,3
37,3072,0,0.49,0.054,360,776,26,1,3115,5,1,0,2,1,21,5,4,5,4,5,4
100,3072,0,0.449,0.047,360,708,25,1,3116,4,2,2,6,1,52,5,4,3,3,2,3
77,2048,0,0.303,0.048,360,772,26,1,3116,5,2,2,2,1,22,5,2,4,4,4,4
121,3584,0,0.425,0.029,360,585,25,2,3118,4,2,2,5,1,30,5,4,5,4,4,4
158,2560,0,0.47,0.084,360,614,30,1,3118,5,1,0,2,1,40,5,3,5,4,4,4
102,3584,0,0.502,0.058,360,703,25,2,3119,2,1,0,5,1,19,5,4,5,4,4,4
177,1536,0,0.357,0.065,240,115,24,1,3119,4,1,0,9,1,17,5,4,4,3,3,4
126,3584,0,0.344,0.049,360,607,25,1,3121,4,1,0,5,1,19,5,4,5,4,5,5
118,3072,0,0.447,0.056,360,475,25,2,3123,2,2,2,5,1,35,5,4,5,4,4,4
131,3072,0,0.273,0.023,360,74,8,1,3131,5,2,2,5,1,27,5,4,4,2,3,2
165,3072,0,0.292,0.037,360,567,25,1,3136,4,1,0,8,1,48,5,4,5,4,4,4
75,3584,0,0.425,0.029,360,830,26,1,3137,5,1,0,3,1,17,5,4,5,4,5,4
150,2560,0,0.305,0.061,360,872,30,1,3139,5,2,2,5,1,55,5,3,5,3,3,3
119,3072,0,0.376,0.046,360,655,30,1,3143,4,1,0,5,1,30,5,4,5,4,4,4
173,3072,0,0.487,0.042,360,217,30,1,3143,4,2,2,2,1,31,5,4,5,4,4,4
158,3072,0,0.379,0.073,360,607,25,1,3144,5,2,2,2,1,40,5,3,4,4,4,4
123,2560,0,0.516,0.064,360,526,25,1,3146,2,2,2,5,1,24,5,4,5,4,4,4
117,3584,0,0.465,0.071,360,1055,30,1,3148,4,1,0,5,0,29,5,4,5,4,4,4
39,3072,0,0.304,0.039,360,777,26,1,3154,5,1,0,2,1,20,5,4,5,4,4,4
7,3072,0,0.462,0.043,360,872,31,2,3155,2,1,0,2,0,28,5,2,5,5,4,4
28,3072,0,0.424,0.046,360,605,26,2,3155,2,2,2,3,0,28,5,3,5,2,2,3
116,3072,0,0.319,0.05,360,655,25,1,3156,2,1,0,5,1,22,5,3,4,3,4,4
150,1024,0,0.349,0.068,360,74,9,2,3157,5,1,0,5,1,55,4,2,5,2,3,2
110,3072,0,0.328,0.052,360,409,30,1,3161,2,2,2,8,1,20,2,4,5,3,2,4
135,1024,0,0.36,0.043,360,185,30,1,3161,5,1,0,5,1,25,5,3,2,3,2,3
77,1024,0,0.435,0.071,360,659,25,1,3161,5,1,0,3,1,22,5,3,5,4,4,4
147,1024,0,0.403,0.033,360,95,12,1,3163,5,1,0,7,1,28,5,3,5,2,4,3
11,1024,0,0.499,0.018,360,654,30,1,3166,5,2,2,2,1,27,5,4,4,3,4,3
131,1024,0,0.472,0.034,360,217,30,1,3168,2,1,0,5,1,27,5,4,5,4,4,4
62,1024,0,0.334,0.028,240,116,24,1,3170,2,1,0,5,1,23,5,4,5,2,3,3
164,1024,0,0.348,0.043,360,474,25,1,3171,4,1,0,7,1,30,5,4,5,4,4,4
16,1536,0,0.289,0.037,360,837,26,2,3173,4,1,0,3,1,27,5,4,4,3,4,3
128,1536,0,0.439,0.036,360,365,25,1,3184,4,2,2,5,1,27,5,5,5,5,5,5
121,1536,0,0.486,0.078,360,487,25,1,3186,2,1,0,5,1,30,5,4,5,4,4,4
170,1536,0,0.354,0.065,360,468,25,1,3186,4,2,2,4,1,29,5,4,5,4,4,4
120,1024,0,0.48,0.065,360,806,25,1,3188,2,2,2,5,1,29,5,4,5,4,4,4
129,1536,0,0.395,0.07,360,946,26,1,3189,4,1,0,5,1,30,5,5,5,5,5,5
60,1536,0,0.432,0.046,360,834,26,1,3194,5,1,0,6,1,38,5,4,5,4,4,4
135,1536,0,0.483,0.064,360,91,9,2,3197,5,1,0,5,1,25,5,3,4,2,3,2
46,2048,0,0.45,0.033,360,561,30,1,3197,5,1,0,2,1,25,5,4,5,4,4,4
76,1536,0,0.487,0.036,360,473,25,2,3205,2,1,0,2,1,21,5,2,5,5,4,5
32,2048,0,0.31,0.048,360,586,26,1,3209,5,1,0,3,0,37,5,4,5,4,4,4
133,2048,0,0.304,0.043,360,565,25,1,3211,4,1,0,4,1,31,5,5,5,5,5,5
39,1024,0,0.41,0.053,360,1150,31,1,3213,5,1,0,4,1,20,5,4,5,4,4,4
178,2048,0,0.332,0.032,360,488,25,1,3226,4,1,0,9,1,23,5,4,5,3,3,4
127,2048,0,0.487,0.042,360,400,30,1,3228,4,1,0,5,1,23,5,5,5,4,4,4
68,2048,0,0.324,0.041,360,657,25,1,3235,5,1,0,2,1,25,5,4,4,4,4,3
5,2048,0,0.403,0.06,360,491,30,2,3238,2,1,0,3,1,24,5,2,5,4,4,4
46,2048,0,0.487,0.062,360,333,31,1,3241,5,1,0,2,1,25,5,3,4,3,4,3
164,2048,0,0.48,0.048,360,901,26,1,3245,2,1,0,7,1,30,5,3,5,4,4,4
6,2048,0,0.407,0.061,360,534,25,1,3245,4,1,0,1,0,26,5,3,5,4,4,4
97,2048,0,0.334,0.028,360,607,25,1,3247,2,1,0,3,1,19,5,3,4,3,2,4
140,2048,0,0.435,0.093,360,87,9,1,3261,5,1,0,5,1,40,3,5,5,2,4,3
61,2048,0,0.386,0.052,360,384,30,1,3262,2,1,0,5,1,27,5,4,5,5,5,5
148,3072,0,0.454,0.051,360,64,13,1,3262,4,1,0,3,1,38,5,4,5,2,3,2
130,2048,0,0.335,0.036,240,55,25,1,3265,2,1,0,5,1,29,5,3,5,5,5,5
117,1024,0,0.393,0.026,360,413,30,1,3265,4,1,0,5,0,29,5,4,5,4,4,4
64,2048,0,0.444,0.084,360,424,30,1,3269,5,1,0,6,1,26,5,4,5,4,4,4
85,3072,0,0.324,0.032,360,564,25,1,3273,4,1,0,5,1,26,5,5,5,5,5,5
83,1024,0,0.426,0.049,360,1053,30,1,3275,5,1,0,2,1,30,5,3,5,4,4,4
178,2560,0,0.302,0.054,360,606,25,1,3281,4,1,0,2,1,23,5,4,5,3,4,4
118,2560,0,0.415,0.054,360,659,26,1,3295,2,1,0,5,1,35,5,4,5,4,4,4
125,2048,0,0.489,0.072,360,920,25,1,3305,4,1,0,5,1,30,5,4,5,4,4,5
10,3072,0,0.273,0.023,360,1107,30,1,3307,5,1,0,2,0,25,5,3,5,5,4,4
51,2048,0,0.304,0.043,360,606,25,1,3314,2,1,0,5,0,26,5,5,5,4,4,5
130,3584,0,0.49,0.054,360,439,25,1,3333,2,2,2,5,1,29,5,4,5,4,4,4
125,1024,0,0.286,0.048,360,314,26,1,3342,4,1,0,5,1,30,5,4,5,4,4,4
134,3584,0,0.439,0.036,360,214,30,1,3342,5,1,0,5,1,26,5,4,5,4,4,4
70,2560,0,0.395,0.07,360,424,30,2,3350,5,1,0,2,1,18,5,4,4,4,4,4
77,3584,0,0.358,0.045,360,300,25,1,3350,5,1,0,2,1,22,5,3,4,4,4,4
180,3072,0,0.424,0.05,360,478,25,1,3351,2,1,0,2,1,25,5,3,2,2,3,2
124,3584,0,0.307,0.049,360,360,24,2,3357,2,1,0,5,1,30,5,4,5,4,4,4
155,3072,0,0.447,0.056,360,261,26,1,3357,5,1,0,8,0,33,5,4,5,3,4,3
138,3072,0,0.334,0.065,360,365,25,2,3360,5,1,0,3,1,26,5,5,5,4,4,5
138,3584,0,0.285,0.054,360,835,26,1,3360,5,1,0,8,1,26,5,4,5,5,5,5
122,4096,0,0.328,0.039,360,1339,26,1,3361,4,1,0,5,1,32,5,4,5,4,4,4
12,4608,0,0.444,0.049,360,605,26,1,3362,5,2,2,2,1,28,5,3,5,3,4,3
75,3584,0,0.379,0.073,16,1108,31,1,3370,5,2,2,6,1,17,5,3,5,4,4,3
159,4096,0,0.455,0.033,360,109,8,1,3373,4,1,0,5,1,55,4,3,3,1,3,2
72,1536,0,0.48,0.065,360,765,26,1,3384,5,1,0,6,1,20,5,4,5,5,5,5
101,3072,0,0.358,0.045,360,410,24,2,3393,2,1,0,3,0,32,5,3,2,3,3,1
21,1024,0,0.295,0.047,360,1108,30,2,3395,4,2,2,3,0,27,5,5,5,5,5,5
9,1536,0,0.393,0.054,360,719,30,1,3400,5,1,0,2,1,27,5,3,4,3,4,3
102,1536,0,0.395,0.07,360,921,31,1,3401,4,2,2,5,1,19,5,3,5,5,5,4
12,3072,0,0.33,0.052,360,834,26,1,3403,5,1,0,2,1,28,5,3,5,3,4,3
165,1024,0,0.394,0.045,360,901,26,2,3409,2,1,0,8,1,48,5,3,5,4,4,4
140,3072,0,0.49,0.054,360,224,30,2,3412,4,1,0,5,1,40,2,4,5,5,5,5
13,3072,0,0.465,0.032,360,736,24,1,3419,5,1,0,2,1,29,5,4,4,4,4,4
172,3072,0,0.456,0.042,360,490,30,1,3421,4,2,2,4,1,28,5,4,5,4,4,4
160,3584,0,0.495,0.043,360,235,30,1,3424,5,1,0,1,1,55,4,3,4,3,3,3
131,1536,0,0.502,0.063,360,2198,25,1,3445,5,2,2,5,1,27,5,4,5,5,5,4
103,3072,0,0.346,0.096,360,1054,30,1,3460,2,2,2,2,1,19,5,3,5,4,4,4
148,1536,0,0.341,0.044,360,172,25,1,3460,4,2,2,3,1,38,5,3,5,4,4,4
103,1024,0,0.497,0.045,360,393,30,2,3464,2,1,0,2,1,19,5,4,5,4,3,5
117,2560,0,0.489,0.082,360,615,25,1,3465,2,2,2,8,0,29,5,4,5,4,4,4
146,3584,0,0.411,0.032,240,50,12,1,3466,5,2,2,3,1,49,5,5,5,5,5,5
119,1536,0,0.407,0.063,360,1053,30,1,3470,2,1,0,5,1,30,5,4,5,4,4,4
87,3584,0,0.435,0.071,360,390,30,1,3470,4,1,0,1,1,28,5,4,4,4,4,4
179,1024,0,0.292,0.047,360,196,25,2,3480,4,1,0,2,1,26,5,4,5,2,4,2
39,3584,0,0.514,0.068,360,965,26,1,3480,5,1,0,2,1,20,5,4,5,4,5,4
7,3584,0,0.502,0.058,360,833,26,1,3482,5,1,0,2,0,28,5,3,5,5,5,5
107,3072,0,0.379,0.058,360,554,30,1,3486,2,1,0,5,1,26,4,2,5,3,3,3
140,3072,0,0.379,0.058,360,68,12,1,3488,4,1,0,5,1,40,2,5,5,3,5,3
130,3584,0,0.322,0.055,360,441,25,1,3491,4,1,0,5,1,29,5,5,5,5,5,5
81,4096,0,0.346,0.096,360,997,31,1,3495,5,1,0,2,1,18,5,3,5,4,4,4
121,3584,0,0.319,0.05,360,1053,30,1,3496,4,1,0,5,1,30,5,4,5,4,4,4
98,4096,0,0.39,0.059,240,116,24,1,3500,2,1,0,3,1,19,5,3,3,2,2,2
166,4096,0,0.465,0.032,360,989,31,1,3513,4,1,0,8,0,30,5,4,5,4,4,4
18,2048,0,0.39,0.059,360,661,25,1,3514,5,1,0,2,1,33,5,5,5,4,5,4
121,4096,0,0.376,0.046,360,205,30,1,3516,2,1,0,5,1,30,5,4,5,4,4,4
155,4096,0,0.465,0.071,360,195,25,1,3521,5,1,0,8,0,33,5,3,5,4,3,4
61,4096,0,0.477,0.05,360,186,30,1,3526,2,1,0,5,1,27,5,3,5,5,5,5
88,4096,0,0.344,0.049,360,425,30,1,3530,2,1,0,1,1,24,5,4,5,4,4,4
34,4096,0,0.496,0.116,360,817,25,1,3531,4,1,0,4,1,26,5,3,5,4,4,4
11,3584,0,0.33,0.027,360,554,30,1,3534,5,1,0,2,1,27,5,2,4,3,4,3
53,3072,0,0.487,0.042,360,467,25,1,3543,2,1,0,6,1,24,5,4,5,3,3,3
138,3584,0,0.392,0.045,360,228,26,1,3544,4,1,0,3,1,26,5,2,5,4,5,4
140,4096,0,0.455,0.033,360,195,25,1,3554,5,1,0,5,1,40,2,5,5,5,5,5
171,4608,0,0.495,0.043,360,614,30,1,3558,4,1,0,4,1,42,5,4,4,3,4,3
65,4096,0,0.465,0.071,360,561,25,1,3567,3,1,0,3,1,26,5,5,4,4,2,4
167,4096,0,0.455,0.033,360,565,25,1,3576,4,1,0,9,0,30,5,4,5,4,4,4
136,3584,0,0.333,0.034,360,921,31,1,3576,5,1,0,4,1,31,5,5,5,5,5,5
142,4096,0,0.292,0.047,360,92,12,1,3579,4,2,2,5,1,36,5,5,5,3,5,4
91,3584,0,0.312,0.049,360,996,31,2,3591,4,1,0,1,1,21,5,3,5,4,4,4
117,4096,0,0.444,0.049,360,394,30,1,3593,2,1,0,5,0,29,5,4,5,3,4,3
132,4096,0,0.477,0.05,360,1052,30,1,3595,4,1,0,5,1,30,5,3,5,5,5,5
125,4608,0,0.435,0.049,360,912,25,1,3596,2,1,0,5,1,30,5,4,5,4,4,4
176,3584,0,0.377,0.056,360,819,30,1,3596,4,2,2,9,1,40,5,4,5,5,4,4
156,3584,0,0.322,0.055,360,315,26,1,3598,5,2,2,7,0,55,5,3,5,3,4,4
126,4096,0,0.334,0.065,360,455,25,2,3605,4,2,2,5,1,19,5,4,5,5,5,5
17,2048,0,0.339,0.035,360,1213,31,1,3610,4,2,2,3,1,39,5,3,3,3,3,3
98,1536,0,0.301,0.037,360,909,25,1,3610,4,1,0,3,1,19,5,4,4,3,2,3
8,2048,0,0.438,0.04,360,1150,31,1,3621,5,2,2,6,1,23,5,3,5,5,5,5
86,2048,0,0.408,0.033,360,571,25,1,3631,4,2,2,5,1,25,5,3,4,3,3,3
125,4096,0,0.496,0.116,360,571,30,1,3631,4,1,0,5,1,30,5,4,5,4,4,4
131,4096,0,0.307,0.049,360,542,30,1,3631,4,2,2,5,1,27,5,3,5,3,3,3
118,2048,0,0.48,0.074,360,788,31,1,3637,2,2,2,5,1,35,5,4,5,4,4,4
109,2048,0,0.469,0.066,360,607,25,1,3646,4,2,2,2,0,14,3,3,5,3,3,3
176,1536,0,0.37,0.035,360,565,30,1,3648,4,2,2,8,1,40,5,4,5,3,4,4
170,4608,0,0.328,0.039,240,55,25,1,3651,4,2,2,4,1,29,5,4,5,4,4,4
8,1536,0,0.303,0.065,360,413,30,1,3653,2,1,0,6,1,23,5,3,4,3,4,4
174,3584,0,0.33,0.052,360,565,25,1,3653,4,2,2,9,1,50,5,4,5,4,3,4
145,2048,0,0.505,0.051,360,116,12,1,3654,5,2,2,3,1,25,4,4,5,4,5,5
162,2048,0,0.303,0.065,360,74,9,2,3659,4,2,2,1,0,50,4,2,4,2,3,2
147,2048,0,0.416,0.07,360,660,25,1,3661,5,2,2,3,1,28,5,4,4,4,4,4
145,2048,0,0.305,0.061,360,91,9,1,3664,5,2,2,3,1,25,4,5,4,4,4,4
119,4096,0,0.407,0.063,360,409,25,1,3665,2,2,2,5,1,30,5,4,5,4,4,4
101,1536,0,0.534,0.053,360,424,30,1,3669,2,2,2,2,0,32,5,3,3,2,2,3
176,4608,0,0.495,0.043,360,327,30,1,3670,4,1,0,9,1,40,5,4,5,4,4,4
129,4608,0,0.344,0.049,240,115,24,1,3676,4,2,2,5,1,30,5,3,5,5,5,5
